Rang,Reseau,Station,Trafic,Ligne de correspondances RATP,Ville,Arrondissement pour Paris
48,RER,BRY-SUR-MARNE,1 874 920,A,0,0,0,0,Bry-sur-Marnee
49,RER,LA VARENNE-CHENNEVIERES,1 830 795,A,0,0,0,0,saint-Maur des Fossese
50,RER,LES BACONNETS,1 592 744,B,0,0,0,0,Antony
51,RER,LOGNES,1 571 347,A,0,0,0,0,Lognese
52,RER,LE VESINET-CENTRE,1 218 399,A,0,0,0,0,Le Vesinete
53,RER,FONTENAY-AUX-ROSES,1 028 095,B,0,0,0,0,Fontenay aux roses
54,RER,PALAISEAU,964 017,B,0,0,0,0,Palaiseau
55,RER,SAINT-REMY-LES-CHEVREUSE,911 726,B,0,0,0,0,St-Remy-Les-Chevreuse
56,RER,LE GUICHET,865 385,B,0,0,0,0,Orsay
57,RER,PALAISEAU-VILLEBON,865 323,B,0,0,0,0,Palaiseau
58,RER,LOZERE,765 952,B,0,0,0,0,Palaiseau
59,RER,GIF-SUR-YVETTE,717 784,B,0,0,0,0,Gif sur Yvette
60,RER,SCEAUX,713 823,B,0,0,0,0,sceaux
61,RER,BURES-SUR-YVETTE,670 230,B,0,0,0,0,Bures sur Yvette
62,RER,FONTAINE-MICHALON,575 331,B,0,0,0,0,Antony
63,RER,MASSY-VERRIERES,572 805,B,0,0,0,0,Massy
64,RER,COURCELLE-SUR-YVETTE,571 411,B,0,0,0,0,Gif sur Yvette
65,RER,PARC DE SCEAUX,523 365,B,0,0,0,0,Antony
66,RER,LA HACQUINIERE,425 311,B,0,0,0,0,Bures sur Yvette
