C_Reg;C_Dpt;C_Arr;C_Cant;C_Com;N_Com_min;N_Com_maj;Cp;Pop90;Pop99
82;26;3;10;26343;Souspierre;SOUSPIERRE;26160;99;96
82;26;1;08;26344;Soyans;SOYANS;26400;253;299
82;26;2;25;26345;Suze-la-Rousse;SUZE-LA-ROUSSE;26790;1422;1564
82;26;1;07;26346;Suze;SUZE;26400;164;226
82;26;3;28;26347;Tain-l'Hermitage;TAIN-L'HERMITAGE;26600;5003;5503
82;26;2;12;26348;Taulignan;TAULIGNAN;26770;1586;1571
82;26;3;11;26349;Tersanne;TERSANNE;26390;156;189
82;26;3;10;26350;Teyssières;TEYSSIERES;26220;69;64
82;26;1;01;26351;Tonils (Les);TONILS (LES);26460;20;20
82;26;3;33;26352;Touche (La);TOUCHE (LA);26160;123;161
82;26;3;15;26353;Tourrettes (Les);TOURRETTES (LES);26740;691;763
82;26;1;06;26354;Treschenu-Creyers;TRESCHENU-CREYERS;26410;96;108
82;26;3;35;26355;Triors;TRIORS;26750;383;482
82;26;1;01;26356;Truinas;TRUINAS;26460;107;112
82;26;2;25;26357;Tulette;TULETTE;26790;1575;1714
82;26;3;04;26358;Upie;UPIE;26120;956;1096
82;26;1;09;26359;Vachères-en-Quint;VACHERES-EN-QUINT;26150;26;34
82;26;2;12;26360;Valaurie;VALAURIE;26230;386;508
82;26;1;14;26361;Valdrôme;VALDROME;26310;117;118
82;26;3;99;26362;Valence;VALENCE;26000;63437;64260
82;26;2;18;26363;Valouse;VALOUSE;26110;25;36
82;26;1;05;26364;Vassieux-en-Vercors;VASSIEUX-EN-VERCORS;26420;283;290
82;26;1;07;26365;Vaunaveys-la-Rochette;VAUNAVEYS-LA-ROCHETTE;26400;448;548
82;26;3;28;26366;Veaunes;VEAUNES;26600;193;220
82;26;2;18;26367;Venterol;VENTEROL;26110;587;630
82;26;1;22;26368;Vercheny;VERCHENY;26340;427;387
82;26;2;20;26369;Verclause;VERCLAUSE;26510;61;84
82;26;2;03;26370;Vercoiran;VERCOIRAN;26170;129;115
82;26;1;22;26371;Véronne;VERONNE;26340;39;37
82;26;2;27;26372;Vers-sur-Méouge;VERS-SUR-MEOUGE;26560;38;52
82;26;3;10;26373;Vesc;VESC;26220;244;277
82;26;2;27;26374;Villebois-les-Pins;VILLEBOIS-LES-PINS;05700;16;20
82;26;2;27;26375;Villefranche-le-Château;VILLEFRANCHE-LE-CHATEAU;26560;20;21
82;26;2;20;26376;Villeperdrix;VILLEPERDRIX;26510;93;110
82;26;2;18;26377;Vinsobres;VINSOBRES;26110;1062;1089
82;26;1;17;26378;Volvent;VOLVENT;26470;23;26
82;26;3;28;26379;Granges-les-Beaumont;GRANGES-LES-BEAUMONT;26600;791;948
82;26;3;28;26380;Gervans;GERVANS;26600;339;434
82;26;3;02;26381;Jaillans;JAILLANS;26300;520;597
82;26;3;02;26382;Saint-Vincent-la-Commanderie;SAINT-VINCENT-LA-COMMANDERIE;26300;318;391
23;27;2;09;27001;Aclou;ACLOU;27800;243;222
23;27;3;25;27002;Acon;ACON;27570;356;407
23;27;3;39;27003;Acquigny;ACQUIGNY;27400;1292;1438
23;27;3;26;27004;Aigleville;AIGLEVILLE;27120;104;248
23;27;1;42;27005;Ailly;AILLY;27600;755;775
23;27;2;29;27006;Aizier;AIZIER;27500;113;127
23;27;2;03;27007;Ajou;AJOU;27410;220;217
23;27;1;28;27008;Alizay;ALIZAY;27460;1090;1262
23;27;3;31;27009;Ambenay;AMBENAY;27250;512;465
23;27;1;20;27010;Amécourt;AMECOURT;27140;106;145
23;27;3;01;27011;Amfreville-la-Campagne;AMFREVILLE-LA-CAMPAGNE;27370;797;873
23;27;1;18;27012;Amfreville-les-Champs;AMFREVILLE-LES-CHAMPS;27380;286;342
23;27;1;18;27013;Amfreville-sous-les-Monts;AMFREVILLE-SOUS-LES-MONTS;27380-27590;445;471
23;27;3;39;27014;Amfreville-sur-Iton;AMFREVILLE-SUR-ITON;27400;633;716
23;27;3;21;27015;Andé;ANDE;27430;966;996
23;27;1;02;27016;Andelys (Les);ANDELYS (LES);27700;8455;9047
23;27;3;17;27017;Angerville-la-Campagne;ANGERVILLE-LA-CAMPAGNE;27930;1333;1217
23;27;2;23;27018;Appeville-Annebault;APPEVILLE-ANNEBAULT;27290;779;779
23;27;3;35;27019;Armentières-sur-Avre;ARMENTIERES-SUR-AVRE;27820;142;163
23;27;3;38;27020;Arnières-sur-Iton;ARNIERES-SUR-ITON;27180;1571;1500
23;27;2;12;27021;Asnières;ASNIERES;27260;201;216
23;27;1;19;27022;Aubevoye;AUBEVOYE;27940;3879;3819
23;27;3;38;27023;Aulnay-sur-Iton;AULNAY-SUR-ITON;27180;544;590
23;27;3;13;27024;Roncenay-Authenay (Le);RONCENAY-AUTHENAY (LE);27240;300;296
23;27;1;42;27025;Autheuil-Authouillet;AUTHEUIL-AUTHOUILLET;27490;737;765
23;27;1;20;27026;Authevernes;AUTHEVERNES;27420;273;361
23;27;3;32;27027;Authieux (Les);AUTHIEUX (LES);27220;241;229
23;27;2;23;27028;Authou;AUTHOU;27290;306;321
23;27;3;16;27031;Aviron;AVIRON;27930;1136;1185
23;27;3;13;27032;Avrilly;AVRILLY;27240;326;323
23;27;3;16;27033;Bacquepuis;BACQUEPUIS;27930;291;295
23;27;1;18;27034;Bacqueville;BACQUEVILLE;27440;385;404
23;27;2;12;27035;Bailleul-la-Vallée;BAILLEUL-LA-VALLEE;27260;119;122
23;27;3;35;27036;Bâlines;BALINES;27130;421;407
23;27;2;04;27037;Barc;BARC;27170;766;772
23;27;3;35;27038;Barils (Les);BARILS (LES);27130;178;164
23;27;2;30;27039;Barneville-sur-Seine;BARNEVILLE-SUR-SEINE;27310;427;411
23;27;2;04;27040;Barquet;BARQUET;27170;289;359
23;27;2;03;27041;Barre-en-Ouche (La);BARRE-EN-OUCHE (LA);27330;713;791
23;27;2;34;27042;Barville;BARVILLE;27230;59;61
23;27;3;08;27043;Baux-de-Breteuil (Les);BAUX-DE-BRETEUIL (LES);27160;561;578
23;27;3;17;27044;Baux-Sainte-Croix (Les);BAUX-SAINTE-CROIX (LES);27180;1097;1015
23;27;1;20;27045;Bazincourt-sur-Epte;BAZINCOURT-SUR-EPTE;27140;496;578
23;27;2;34;27046;Bazoques;BAZOQUES;27230;122;136
23;27;3;11;27047;Beaubray;BEAUBRAY;27190;254;266
23;27;1;22;27048;Beauficel-en-Lyons;BEAUFICEL-EN-LYONS;27480;150;185
23;27;2;03;27049;Beaumesnil;BEAUMESNIL;27410;527;562
23;27;2;04;27050;Beaumontel;BEAUMONTEL;27170;745;715
23;27;2;04;27051;Beaumont-le-Roger;BEAUMONT-LE-ROGER;27170;2694;2818
23;27;2;09;27052;Bec-Hellouin (Le);BEC-HELLOUIN (LE);27800;434;406
23;27;3;01;27053;Bec-Thomas (Le);BEC-THOMAS (LE);27370;190;221
23;27;3;08;27054;Bémécourt;BEMECOURT;27160;414;456
23;27;3;24;27055;Bérengeville-la-Campagne;BERENGEVILLE-LA-CAMPAGNE;27110;269;258
23;27;2;99;27056;Bernay;BERNAY;27300;10582;11024
23;27;3;16;27057;Bernienville;BERNIENVILLE;27180;239;246
23;27;1;42;27058;Bernières-sur-Seine;BERNIERES-SUR-SEINE;27700;234;246
23;27;1;20;27059;Bernouville;BERNOUVILLE;27660;242;349
23;27;1;14;27060;Berthenonville;BERTHENONVILLE;27630;177;211
23;27;2;09;27061;Berthouville;BERTHOUVILLE;27800;233;260
23;27;2;07;27062;Berville-en-Roumois;BERVILLE-EN-ROUMOIS;27520;616;661
23;27;2;04;27063;Berville-la-Campagne;BERVILLE-LA-CAMPAGNE;27170;131;113
23;27;2;06;27064;Berville-sur-Mer;BERVILLE-SUR-MER;27210;438;431
23;27;2;06;27065;Beuzeville;BEUZEVILLE;27210;2702;3097
23;27;1;22;27066;Bézu-la-Forêt;BEZU-LA-FORET;27480;144;188
23;27;1;20;27067;Bézu-Saint-Éloi;BEZU-SAINT-ELOI;27660;1061;1170
23;27;3;31;27068;Bois-Anzeray;BOIS-ANZERAY;27330;148;156
23;27;3;31;27069;Bois-Arnault;BOIS-ARNAULT;27250;652;628
23;27;1;02;27070;Boisemont;BOISEMONT;27150;621;680
23;27;2;12;27071;Bois-Hellain (Le);BOIS-HELLAIN (LE);27260;147;158
23;27;1;14;27072;Bois-Jérôme-Saint-Ouen;BOIS-JEROME-SAINT-OUEN;27620;634;677
23;27;3;32;27073;Bois-le-Roi;BOIS-LE-ROI;27220;793;815
23;27;2;09;27074;Boisney;BOISNEY;27800;276;301
23;27;3;31;27075;Bois-Normand-près-Lyre;BOIS-NORMAND-PRES-LYRE;27330;325;308
23;27;3;26;27076;Boisset-les-Prévanches;BOISSET-LES-PREVANCHES;27120;364;392
23;27;2;07;27077;Boissey-le-Châtel;BOISSEY-LE-CHATEL;27520;674;687
23;27;3;32;27078;Boissière (La);BOISSIERE (LA);27220;176;225
23;27;2;34;27079;Boissy-Lamberville;BOISSY-LAMBERVILLE;27300;281;276
23;27;3;26;27081;Boncourt;BONCOURT;27120;122;124
23;27;3;11;27082;Bonneville-sur-Iton (La);BONNEVILLE-SUR-ITON (LA);27190;2061;2180
23;27;2;23;27083;Bonneville-Aptot;BONNEVILLE-APTOT;27290;161;169
23;27;2;07;27084;Bosc-Bénard-Commin;BOSC-BENARD-COMMIN;27520;247;252
23;27;2;07;27085;Bosc-Bénard-Crescy;BOSC-BENARD-CRESCY;27310;281;330
23;27;2;03;27088;Bosc-Renoult-en-Ouche;BOSC-RENOULT-EN-OUCHE;27330;154;139
23;27;2;07;27089;Bosc-Renoult-en-Roumois;BOSC-RENOULT-EN-ROUMOIS;27520;401;388
23;27;2;07;27090;Bosc-Roger-en-Roumois (Le);BOSC-ROGER-EN-ROUMOIS (LE);27670;2895;3003
23;27;2;30;27091;Bosgouet;BOSGOUET;27310;569;548
23;27;2;07;27092;Bosguérard-de-Marcouville;BOSGUERARD-DE-MARCOUVILLE;27520;489;481
23;27;2;07;27093;Bosnormand;BOSNORMAND;27670;283;276
23;27;1;22;27094;Bosquentin;BOSQUENTIN;27480;72;67
